0,0;0;-0.10000000000000007
1,5;0;-0.24999999999999994
2,2;0;0.5
3,0;0;0.0
3,0;0.0;-0.6
4,5;0;-0.10000000000000009
5,3;0;-0.09999999999999987
6,3;0;-0.2000000000000003
7,1;0;0.10000000000000031
8,5;0;0.6999999999999998
9,5;0;-0.5999999999999999
10,4;0;0.7999999999999998
11,2;0;0.0
11,2;0.0;-0.9
12,3;0;0.0
13,6;0;0.3999999999999999
14,3;0;0.09000000000000008
15,1;0;-0.8899999999999999
16,6;0;-0.5
17,1;0;-0.10000000000000009
18,2;0;-0.09999999999999964
19,3;0;0.5999999999999996
20,1;0;-0.7999999999999998
21,0;0;0.09999999999999964
22,3;0;-0.6000000000000001
23,4;0;0.0
24,0;0;0.0
24,0;0.0;0.5
25,1;0;0.30000000000000027
26,1;0;0.19999999999999973
27,3;0;0.0
27,0;0;0.0
27,0;0.0;-0.49999999999999956
28,1;0;0.19999999999999973
29,3;0;0.0
29,3;0.0;-0.1999999999999993
30,1;0;0.19999999999999973
31,4;0;0.0
32,4;0;-0.30000000000000027
33,3;0;0.0
33,3;0.0;0.050000000000000266
34,3;0;-0.19999999999999973
35,0;0;-0.8500000000000005
36,3;0;0.0
36,0;-0.10000000000000007;-0.25000000000000006
37,1;0;0.0
38,7;0;-0.5
39,3;0;-0.5
40,3;0;0.3999999999999999
41,5;0;0.10000000000000009
42,6;0;0.5
43,3;0;0.09999999999999998
44,3;0;0.0
44,3;0.0;-1.6
45,7;0;0.5999999999999999
46,2;0;-0.09999999999999964
47,0;0;0.1499999999999999
48,1;0;-2.220446049250313e-16
49,4;0;0.10000000000000009
50,2;0;-1.0
51,3;0;-0.3999999999999999
52,0;0;-0.5
53,1;0;0.0
54,2;0;-0.08999999999999986
55,1;0;-0.009999999999999787
56,0;0;-8.881784197001252e-16
57,1;0;8.881784197001252e-16
58,1;0;-0.9000000000000004
59,0;-0.25000000000000006;-0.15000000000000008
59,0;0;-0.09999999999999992
60,0;0;-0.4
61,2;0;0.050000000000000044
62,2;0;-0.3999999999999999
63,2;0;0.40000000000000013
64,4;0;0.0
65,3;0;0.09999999999999987
66,1;0;-0.3999999999999999
67,1;0;0.10000000000000009
68,4;0;-0.10000000000000009
69,1;0;0.10000000000000009
70,5;0;0.7999999999999998
71,1;0;-1.0
72,0;0;0.30000000000000027
73,5;0;-0.7999999999999998
74,0;0;-0.20000000000000018
75,1;0;-0.20000000000000018
76,2;0;0.0
76,2;0.0;0.09999999999999964
77,2;0;0.10000000000000009
78,4;0;-0.8500000000000001
79,0;0;-0.20000000000000018
80,0;0;0.04999999999999982
81,3;0;0.0
81,2;0;0.10000000000000053
82,2;0;0.0
82,2;0.0;0.0
82,2;0.0;0.0
82,2;0.0;0.0
82,2;0.0;0.0
82,0;0;0.0
82,0;0.0;0.0
82,0;0.0;0.0
82,0;0.0;0.0
82,0;0.0;-0.40000000000000036
83,0;0;-0.39999999999999947
84,0;-0.15000000000000008;-0.2500000000000001
85,3;0;-0.30000000000000004
86,5;0;0.10000000000000009
87,5;0;-0.5000000000000001
87,4;0;-0.5000000000000001
88,4;0;0.4
89,6;0;-0.7999999999999999
90,3;0;0.4900000000000002
91,3;0;-0.99
92,1;0;-0.30000000000000004
93,6;0;0.009999999999999787
94,3;0;-0.009999999999999787
95,1;0;0.0
96,4;0;-0.3999999999999999
97,0;0;-0.49999999999999956
98,3;0;-0.10000000000000053
99,0;0;-1.8000000000000007
100,6;0;-0.14999999999999997
101,8;0;-0.4
102,0;0;-0.4
103,2;0;0.6
104,1;0;-1.5
105,5;0;0.8999999999999999
106,4;0;0.0
107,3;0;-0.10000000000000009
108,3;0;-0.6000000000000001
109,1;0;-0.09999999999999964
110,2;0;0.09999999999999964
111,4;0;-0.6499999999999999
112,2;0;0.0
112,2;0.0;0.75
113,3;0;-1.0
114,1;0;-0.20000000000000018
115,4;0;-0.009999999999999343
116,4;0;-0.20000000000000018
117,0;0;-1.79
118,0;0;-8.881784197001252e-16
119,0;-0.2500000000000001;-0.15000000000000008
119,0;-0.09999999999999992;-0.29999999999999993
120,6;0;0.3500000000000001
121,7;0;0.0
122,6;0;-0.10000000000000009
123,4;0;0.5
124,3;0;-1.0
125,2;0;0.09999999999999998
126,3;0;-0.30000000000000004
127,0;0;-0.09999999999999987
128,0;0;-1.0
129,2;0;0.0
130,3;0;-0.10000000000000009
131,1;0;-0.10000000000000009
132,4;0;0.10000000000000009
133,2;0;-0.20000000000000018
134,4;0;0.10000000000000009
135,3;0;0.0
135,3;0.0;0.0
135,3;0.0;0.25
136,3;0;0.0
137,1;0;-0.5999999999999996
138,1;0;-0.44999999999999973
139,0;0;-0.4000000000000008
140,0;0;-0.5999999999999996
141,1;0;-0.09999999999999964
142,0;0;-0.20000000000000018
143,0;-0.15000000000000008;-0.20000000000000007
144,4;0;0.19999999999999996
145,0;0;0.30000000000000004
146,1;0;0.0
146,1;0.0;0.29999999999999993
147,6;0;0.0
148,5;0;-0.5
149,8;0;0.0
150,2;0;-0.7999999999999999
151,8;0;-0.4
152,3;0;0.09999999999999998
153,6;0;-0.09999999999999998
154,2;0;0.0
154,2;0.0;-0.09999999999999987
155,2;0;0.19999999999999996
156,3;0;-0.10000000000000009
157,4;0;-0.3999999999999999
158,6;0;0.19999999999999973
159,3;0;-0.2999999999999998
160,0;0;-0.4500000000000002
161,1;0;-0.40000000000000036
162,0;0;0.5
163,2;0;-0.3999999999999999
164,0;0;-0.49999999999999956
165,0;0;-0.71
166,2;0;0.0
166,2;0.0;-0.9900000000000002
167,2;0;0.0
167,4;0;-0.14999999999999997
168,5;0;-0.30000000000000004
169,8;0;-0.09999999999999998
169,1;0;0.07999999999999996
169,2;0.6;1.2999999999999998
170,3;0;1.1102230246251565e-16
171,3;0;-0.19999999999999996
172,3;0;-0.10000000000000009
173,2;0;-0.10000000000000009
174,3;0;-0.09999999999999987
175,6;0;0.8899999999999998
176,1;0;-1.1899999999999997
177,1;0;-2.220446049250313e-16
178,4;0;0.30000000000000004
179,3;0;-0.10000000000000009
180,6;0;-0.7
181,0;0;-0.40000000000000013
182,0;0;0.30000000000000027
183,2;0;0.49999999999999956
184,0;0;-0.2999999999999998
185,0;0;-0.2999999999999998
186,3;0;-0.19999999999999973
187,4;0;-8.881784197001252e-16
188,4;0;0.10000000000000053
189,4;0;-0.8000000000000007
190,2;0;-0.09999999999999964
191,0;0;-0.4999999999999991
192,3;0;-0.3000000000000007
193,0;-0.20000000000000007;-0.18999999999999997
193,0;0;0.19999999999999996
194,2;0;0.0
195,6;0;0.0
195,6;0;-0.8
196,4;0;0.0
197,2;0;-0.19999999999999973
198,0;0;0.09999999999999998
199,4;0;0.0
200,3;0;-0.30000000000000004
201,1;0;0.10000000000000009
202,5;0;-0.7
203,0;0;-0.20000000000000018
204,1;0;0.10000000000000009
205,5;0;-0.6499999999999999
206,0;0;-0.1599999999999997
207,1;0;-0.8900000000000006
208,4;0;0.5
209,3;0;-0.20000000000000018
210,4;0;-0.2999999999999998
211,1;0;-0.2999999999999998
212,0;0;-0.40000000000000036
213,0;-0.18999999999999997;-0.13800000000000007
213,0;-0.29999999999999993;0.020000000000000073
213,6;0.3500000000000001;0.4200000000000001
213,6;-0.8;-0.15999999999999992
213,6;-0.15999999999999992;-0.03199999999999997
213,6;-0.03199999999999997;-0.0063999999999999925
213,6;-0.0063999999999999925;-0.30640000000000006
214,6;0;0.0
215,1;0;0.0
215,5;0;-0.09999999999999998
216,3;0;-0.4
217,2;0;0.20000000000000007
217,2;0.5;0.6
218,1;0;0.0
218,1;0.0;0.19999999999999996
219,0;0;-0.09999999999999987
220,3;0;-0.7999999999999999
221,1;0;0.10000000000000009
222,2;0;-2.220446049250313e-16
223,5;0;-0.09999999999999987
224,7;0;0.19999999999999996
225,0;0;0.10000000000000009
226,6;0;0.5
227,5;0;-0.31000000000000005
228,5;0;0.3999999999999999
229,3;0;-0.8899999999999999
230,2;0;-0.5
231,4;0;0.9000000000000001
232,0;0;0.3999999999999999
233,0;0;-1.3
234,2;0;0.0
234,2;0.0;-0.2999999999999998
235,1;0;-0.19999999999999973
236,1;0;-0.10000000000000009
237,0;0;-0.9000000000000004
238,4;0;0.09999999999999964
239,3;0;-0.09999999999999964
240,0;0;-0.7999999999999998
241,0;-0.13800000000000007;-0.17759999999999998
241,0;0;0.0
241,3;0;0.09999999999999998
242,8;0;-0.10000000000000009
243,3;0;-0.09999999999999987
244,1;0;-0.5000000000000001
245,0;0;0.09999999999999998
246,1;0;0.09999999999999998
247,5;0;1.1102230246251565e-16
248,0;0;-0.6
249,1;0;0.009999999999999787
250,6;0;0.89
251,0;0;-0.19999999999999996
252,0;0;0.0
253,4;0;-0.2999999999999998
254,1;0;-0.9900000000000002
255,1;0;-0.009999999999999787
256,4;0;-0.40000000000000036
257,3;0;-0.40000000000000036
258,1;0;-0.09999999999999964
259,3;0;-0.09999999999999964
260,0;0;0.0
261,3;0;0.0
261,1;0;0.20000000000000018
262,1;0;0.09999999999999964
263,0;0;0.0
263,0;0.0;0.0
263,0;0.0;0.0
263,0;0.0;-0.09999999999999964
264,2;0;0.0
264,2;0.0;0.0
264,1;0;0.20000000000000018
265,1;0;0.20000000000000018
266,1;0;-0.9000000000000004
267,0;0;-0.40000000000000036
268,0;0;-0.2999999999999998
269,0;-0.17759999999999998;-0.7275999999999999
270,5;0;0.6
270,5;0;0.0
270,5;0;0.0
271,2;0;0.0
271,2;0.0;0.19999999999999996
272,1;0;0.0
